sajnos_INTJ	15582
kapocs_NOUN	15581
egyetért_SYM	15580
adó_NOUN	15579
es_CONJ	15578
jelenlegi_ADJ	15577
forma_NOUN	15576
teljesen_ADJ	15575
elég_ADJ	15574
keret_NOUN	15573
jános_ADJ	15572
vonatkozó_ADJ	15571
mondjuk_SYM	15570
fogad_el_NOUN	15569
szociális_ADJ	15568
igen_szavazat_INTJ	15567
hagy_SYM	15566
jelentős_ADJ	15565
név_NOUN	15564
érdek_NOUN	15563
vég_NOUN	15562
adott_ADJ	15561
15_NUM	15560
oldal_NOUN	15559
kevés_NUM	15558
társadalmi_ADJ	15557
család_NOUN	15556
társadalom_NOUN	15555
valaki_PRON	15554
példa_NOUN	15553
néz_SYM	15552
4_NUM	15551
intézkedés_NOUN	15550
át_ADV	15549
személy_NOUN	15548
belül_ADP	15547
nyilván_ADV	15546
valami_ADJ	15545
szabad_ADJ	15544
elfogadás_NOUN	15543
jövő_ADJ	15542
megfelelő_ADJ	15541
pontosan_ADJ	15540
lépés_NOUN	15539
államtitkár_NOUN	15538
ház_NOUN	15537
nemzetközi_ADJ	15536
fejlesztés_NOUN	15535
szint_NOUN	15534
egyéb_PRON	15533
kötelezettség_NOUN	15532
ellátás_NOUN	15531
általános_vita_NOUN	15530
folytat_SYM	15529
tartalmaz_SYM	15528
elnök_köszönöm_ADJ	15527
képviselő_asszony_ADJ	15526
mondta_SYM	15525
irány_NOUN	15524
szintén_CONJ	15523
mondom_SYM	15522
közbeszólás_NOUN	15521
parlamenti_ADJ	15520
eszköz_NOUN	15519
százalékos_ADJ	15518
kormányzat_NOUN	15517
település_NOUN	15516
együtt_ADV	15515
politikus_NOUN	15514
cím_NOUN	15513
mivel_SCONJ	15512
korábbi_ADJ	15511
mindez_PRON	15510
frakció_NOUN	15509
elnök_asszony_ADJ	15508
egészségügyi_ADJ	15507
minisztérium_NOUN	15506
hozzá_PRON	15505
semmi_PRON	15504
parancsol_SYM	15503
szándék_NOUN	15502
kezd_SYM	15501
értelem_NOUN	15500
pénzügyi_ADJ	15499
külön_ADJ	15498
illet_SYM	15497
történik_SYM	15496
tárgyalás_NOUN	15495
válaszol_SYM	15494
előterjesztés_NOUN	15493
gyermek_NOUN	15492
benne_PRON	15491
tovább_ADV	15490
Földmunkás__és_Polgári_Párt_PROPN	15489
Független_Kisgazda_NOUN	15488
40_NUM	15487
teljes_ADJ	15486
óta_ADP	15485
határozat_NOUN	15484
előtt_ADP	15483
segít_SYM	15482
szükség_NOUN	15481
rossz_ADJ	15480
50_NUM	15479
gyakorlat_NOUN	15478
ajánlás_NOUN	15477
6_NUM	15476
többség_NOUN	15475
mennyi_PRON	15474
tény_NOUN	15473
pár_NUM	15472
foglalkozik_SYM	15471
érték_NOUN	15470
Kereszténydemokrata_Néppárt_PROPN	15469
mely_PRON	15468
védelem_NOUN	15467
említett_ADJ	15466
ben_NOUN	15465
korábban_ADV	15464
hónap_NOUN	15463
gábor_ADJ	15462
nagyon_fontos_ADJ	15461
jogi_ADJ	15460
egymás_PRON	15459
8_NUM	15458
komoly_ADJ	15457
bizony_ADV	15456
bár_SCONJ	15455
legalább_ADV	15454
milliárd_NUM	15453
különböző_ADJ	15452
cég_NOUN	15451
bíróság_NOUN	15450
kicsi_ADJ	15449
sokkal_NUM	15448
ellenzék_NOUN	15447
rá_PRON	15446
állampolgár_NOUN	15445
vissza_ADV	15444
mondja_SYM	15443
elem_NOUN	15442
száj_NOUN	15441
mindig_ADV	15440
indítvány_NOUN	15439
fizet_SYM	15438
általános_ADJ	15437
dönt_SYM	15436
tulajdonképpen_ADV	15435
számú_ADJ	15434
forint_NOUN	15433
ellenzéki_ADJ	15432
több_mint_ADV	15431
csökkent_SYM	15430
mutat_SYM	15429
részletes_vita_NOUN	15428
nem_ellenében_NOUN	15427
időszak_NOUN	15426
mindenképpen_ADV	15425
képest_ADP	15424
keresztül_ADP	15423
jár_SYM	15422
miniszterelnök_úr_NOUN	15421
biztos_ADJ	15420
világ_NOUN	15419
vállalkozás_NOUN	15418
beszélt_SYM	15417
párt_NOUN	15416
lehetne_SYM	15415
magas_ADJ	15414
hiány_NOUN	15413
megkérdez_SYM	15412
esetleg_ADV	15411
történő_ADJ	15410
jelenleg_ADV	15409
Demokrácia_PROPN	15408
politika_NOUN	15407
iskola_NOUN	15406
változás_NOUN	15405
jelentés_NOUN	15404
javasol_SYM	15403
fél_NUM	15402
hogyha_SCONJ	15401
kormányzati_ADJ	15400
millió_forint_ADV	15399
vár_SYM	15398
hivatal_NOUN	15397
persze_ADV	15396
érint_SYM	15395
beruházás_NOUN	15394
inkább_ADV	15393
ár_NOUN	15392
benyújtott_ADJ	15391
mintegy_ADV	15390
hozzászólás_NOUN	15389
közül_ADP	15388
annyi_PRON	15387
közös_ADJ	15386
józsef_ADJ	15385
szerep_NOUN	15384
marad_SYM	15383
érintett_ADJ	15382
ban_NOUN	15381
gyakorlatilag_ADJ	15380
próbál_SYM	15379
terv_NOUN	15378
élet_NOUN	15377
felelősség_NOUN	15376
megy_SYM	15375
perc_NOUN	15374
kellett_SYM	15373
bizottsági_ADJ	15372
ellen_ADP	15371
mai_ADJ	15370
költség_NOUN	15369
szolgál_SYM	15368
különösen_ADV	15367
támogatja_SYM	15366
szerv_NOUN	15365
működés_NOUN	15364
tér_NOUN	15363
nagyon_sok_NOUN	15362
országos_ADJ	15361
túl_ADV	15360
megállapodás_NOUN	15359
12_NUM	15358
rendelkezik_SYM	15357
mégis_ADV	15356
millió_NUM	15355
állít_SYM	15354
egyáltalán_ADV	15353
szolgáltatás_NOUN	15352
hatás_NOUN	15351
dolgozik_dolgoz_NOUN	15350
kormánypárti_ADJ	15349
hét_NUM	15348
vagyon_NOUN	15347
szerepel_SYM	15346
szakasz_NOUN	15345
9_NUM	15344
még_egyszer_ADV	15343
számos_NUM	15342
elv_NOUN	15341
fő_ADJ	15340
hasonló_ADJ	15339
sándor_ADJ	15338
végül_ADV	15337
előterjesztő_NOUN	15336
7_NUM	15335
növekedés_NOUN	15334
részben_ADV	15333
hazai_ADJ	15332
vált_SYM	15331
helyi_ADJ	15330
törvény_módosítás_NOUN	15329
közel_ADV	15328
szerződés_NOUN	15327
jut_SYM	15326
képviselőcsoport_NOUN	15325
bevétel_NOUN	15324
veszik_vesz_NOUN	15323
tudta_SYM	15322
állapot_NOUN	15321
érdemes_ADJ	15320
választás_NOUN	15319
Kisebbség_NOUN	15318
mint_ahogy_SCONJ	15317
előző_ADJ	15316
ismer_SYM	15315
rend_NOUN	15314
hosszú_ADJ	15313
tartózkodás_mellett_ADJ	15312
gond_NOUN	15311
amelyik_PRON	15310
súlyos_ADJ	15309
Lehet_Más_a_Politika_PROPN	15308
egyetlen_ADJ	15307
asszony_NOUN	15306
györgy_ADJ	15305
nyilvánvalóan_ADJ	15304
derültség_NOUN	15303
péter_NOUN	15302
hát_ADV	15301
először_ADV	15300
pályázat_NOUN	15299
tanács_NOUN	15298
második_ADJ	15297
aztán_ADV	15296
lévő_ADJ	15295
zoltán_PROPN	15294
tisztelet_NOUN	15293
13_NUM	15292
minisztériumi_államtitkár_NOUN	15291
törvénytervezet_NOUN	15290
kormánypárt_sor_NOUN	15289
rendkívül_ADV	15288
képes_ADJ	15287
én_szerint_ADV	15286
16_NUM	15285
szóló_törvény_NOUN	15284
vizsgálat_NOUN	15283
határ_NOUN	15282
úgynevezett_ADJ	15281
kerül_sor_NOUN	15280
kért_ADJ	15279
fiatal_ADJ	15278
képviselõ_úr_NOUN	15277
külföldi_ADJ	15276
többi_ADJ	15275
piac_NOUN	15274
megfelelően_ADJ	15273
nehéz_ADJ	15272
teszi_SYM	15271
konkrét_ADJ	15270
dolgozó_ADJ	15269
környezetvédelmi_ADJ	15268
nyugdíj_NOUN	15267
működik_SYM	15266
téma_NOUN	15265
arány_NOUN	15264
hangsúlyoz_SYM	15263
idéz_ADJ	15262
kiadás_NOUN	15261
senki_PRON	15260
mondat_NOUN	15259
sőt_CONJ	15258
biztonság_NOUN	15257
végre_ADV	15256
remél_SYM	15255
enged_meg_INTJ	15254
amennyiben_SCONJ	15253
napirend_NOUN	15252
valamennyi_PRON	15251
ellenére_ADP	15250
helyes_ADJ	15249
minél_ADV	15248
lakosság_NOUN	15247
14_NUM	15246
indokolt_ADJ	15245
kíván_e_NOUN	15244
alkalom_NOUN	15243
miniszterelnök_NOUN	15242
élő_ADJ	15241
11_NUM	15240
egyrészt_ADV	15239
szavazat_NOUN	15238
képviselői_NOUN	15237
teher_NOUN	15236
segítség_NOUN	15235
elsősorban_ADV	15234
elő_ADV	15233
tartozik_SYM	15232
lett_SYM	15231
teremt_SYM	15230
andrás_ADJ	15229
tapasztalat_NOUN	15228
föld_NOUN	15227
közötti_ADJ	15226
valamilyen_PRON	15225
következmény_NOUN	15224
tervezet_NOUN	15223
tárca_NOUN	15222
egységes_ADJ	15221
magyarország_ADJ	15220
tamás_ADJ	15219
válik_SYM	15218
vett_ADJ	15217
alkalmas_ADJ	15216
egészen_ADV	15215
egyre_ADV	15214
ennyi_PRON	15213
megtesz_SYM	15212
használ_SYM	15211
térség_NOUN	15210
viszony_NOUN	15209
elmondott_ADJ	15208
18_NUM	15207
helyett_ADP	15206
kívül_ADP	15205
független_ADJ	15204
sikerült_SYM	15203
csinál_SYM	15202
lett_van_ADJ	15201
ferenc_ADJ	15200
vagyok_SYM	15199
óra_NOUN	15198
város_NOUN	15197
rövid_ADJ	15196
tekintett_ADJ	15195
végez_SYM	15194
kéz_NOUN	15193
oktatási_ADJ	15192
vezető_ADJ	15191
bízik_bíz_NOUN	15190
Alkotmánybíróság_PROPN	15189
nak_NOUN	15188
hatóság_NOUN	15187
mostani_ADJ	15186
gondolat_NOUN	15185
hiba_NOUN	15184
föl_ADV	15183
uniós_ADJ	15182
újra_ADV	15181
jobban_ADV	15180
Privatizáció_NOUN	15179
interpelláció_NOUN	15178
imre_NOUN	15177
haza_ADV	15176
harmadik_ADJ	15175
országgyûlés_NOUN	15174
vonatkozás_NOUN	15173
talál_SYM	15172
finanszírozás_NOUN	15171
vajon_ADV	15170
kulturális_ADJ	15169
elmúlt_év_ADJ	15168
baj_NOUN	15167
jövedelem_NOUN	15166
négy_NUM	15165
követően_ADJ	15164
erő_NOUN	15163
oktatás_NOUN	15162
lehetett_SYM	15161
végrehajtás_NOUN	15160
unió_NOUN	15159
koncepció_NOUN	15158
önmaga_PRON	15157
os_INTJ	15156
ezer_forint_ADV	15155
25_NUM	15154
össze_ADV	15153
utolsó_ADJ	15152
tulajdon_NOUN	15151
gyerek_NOUN	15150
örül_SYM	15149
általában_ADV	15148
bevezetés_NOUN	15147
szinte_ADV	15146
tétel_NOUN	15145
felhív_SYM	15144
szabályoz_SYM	15143
elfogad_e_ADJ	15142
továbbra_is_NOUN	15141
egészségügy_NOUN	15140
ugyan_ADV	15139
folyamatosan_ADJ	15138
világos_ADJ	15137
egyeztetés_NOUN	15136
alá_ADV	15135
tekint_SYM	15134
megyei_ADJ	15133
van_szükség_NOUN	15132
kimond_SYM	15131
tájékoztat_SYM	15130
elõtt_ADJ	15129
megint_ADV	15128
érv_NOUN	15127
követelmény_NOUN	15126
igenis_ADV	15125
Társadalombiztosítás_PROPN	15124
kapcsolódó_ADJ	15123
körülbelül_ADV	15122
17_NUM	15121
mindaz_PRON	15120
anyag_NOUN	15119
tulajdonos_NOUN	15118
vélemény_szerint_ADV	15117
különbség_NOUN	15116
oda_ADV	15115
tényleg_ADV	15114
azaz_CONJ	15113
éppen_ezért_NOUN	15112
tisztelt_képviselõtársaim_NOUN	15111
abból_PRON	15110
eddigi_ADJ	15109
elérik_elér_ADJ	15108
emel_SYM	15107
vonatkozik_SYM	15106
utal_SYM	15105
termék_NOUN	15104
ellenőrzés_NOUN	15103
Házszabály_PROPN	15102
nemzet_NOUN	15101
mondott_SYM	15100
továbbá_ADV	15099
éves_ADJ	15098
két_perc_NOUN	15097
hol_ADV	15096
miután_SCONJ	15095
testület_NOUN	15094
jön_SYM	15093
jegyző_NOUN	15092
csökkentés_NOUN	15091
alacsony_ADJ	15090
elé_ADP	15089
úgyhogy_CONJ	15088
munkahely_NOUN	15087
díj_NOUN	15086
hölgy_NOUN	15085
alapvető_ADJ	15084
rendelet_NOUN	15083
öt_NUM	15082
utána_PRON	15081
2010_NUM	15080
amire_PRON	15079
kezel_SYM	15078
hat_NUM	15077
szöveg_NOUN	15076
európa_ADJ	15075
polgári_ADJ	15074
információ_NOUN	15073
mondtam_SYM	15072
környezet_NOUN	15071
zaj_NOUN	15070
miközben_ADV	15069
lehető_ADJ	15068
hatály_NOUN	15067
legalábbis_ADV	15066
anyagi_ADJ	15065
csökken_SYM	15064
hatáskör_NOUN	15063
időkeret_NOUN	15062
pénzügyminiszter_NOUN	15061
elsõ_ADJ	15060
tisztelt_országgyûlés_NOUN	15059
elfogadott_ADJ	15058
adott_eset_ADJ	15057
Észak_atlanti_Szerződés_Szervezete_NOUN	15056
felé_ADP	15055
tárgy_NOUN	15054
garancia_NOUN	15053
ugyanez_PRON	15052
összefüggés_NOUN	15051
közösség_NOUN	15050
vállalkozó_NOUN	15049
vagyis_CONJ	15048
hatékony_ADJ	15047
többet_NUM	15046
fejlesztési_ADJ	15045
megállapít_SYM	15044
hitel_NOUN	15043
csupán_ADV	15042
szóló_törvényjavaslat_NOUN	15041
megállapítás_NOUN	15040
törvényi_ADJ	15039
másrészt_ADV	15038
törvénymódosítás_NOUN	15037
szereplő_ADJ	15036
múlt_ADJ	15035
esztendő_ADJ	15034
nyújt_SYM	15033
on_INTJ	15032
megfelelõ_ADJ	15031
szépen_ADJ	15030
előbb_ADV	15029
tudomás_NOUN	15028
se_CONJ	15027
sokszor_ADV	15026
polgár_NOUN	15025
tetszik_SYM	15024
szólt_SYM	15023
vizsgál_SYM	15022
megold_PRON	15021
beszámoló_NOUN	15020
többször_ADV	15019
csengő_megkocogtatás_NOUN	15018
vezet_SYM	15017
röviden_ADJ	15016
bank_NOUN	15015
igazán_ADV	15014
kezelés_NOUN	15013
ír_ADJ	15012
egyszer_ADV	15011
elképzelés_NOUN	15010
lehetséges_ADJ	15009
nyilvánosság_NOUN	15008
tartalom_NOUN	15007
polgármester_NOUN	15006
kötelező_ADJ	15005
eredeti_ADJ	15004
említ_SYM	15003
bekezdés_NOUN	15002
kellett_van_ADJ	15001
érez_SYM	15000
100_NUM	14999
egyszerűen_ADJ	14998
csoport_NOUN	14997
vitatkozik_SYM	14996
központi_ADJ	14995
nos_INTJ	14994
nyilvánvaló_ADJ	14993
egyház_NOUN	14992
egyértelműen_ADJ	14991
következtében_ADP	14990
ma_már_ADV	14989
hallik_hall_NOUN	14988
keres_SYM	14987
megjegyzés_NOUN	14986
lényeges_ADJ	14985
kamara_NOUN	14984
ágazat_NOUN	14983
alapvetően_ADJ	14982
sokan_ADV	14981
jelentkezik_SYM	14980
ingatlan_NOUN	14979
látszik_SYM	14978
reform_NOUN	14977
19_NUM	14976
pozitív_ADJ	14975
nyugdíjas_ADJ	14974
jelzés_NOUN	14973
piaci_ADJ	14972
ment_SYM	14971
évtized_NOUN	14970
folyik_SYM	14969
képviselõtársam_NOUN	14968
kár_NOUN	14967
növel_SYM	14966
tartózkodás_nélkül_ADV	14965
mai_nap_ADV	14964
határozati_javaslat_NOUN	14963
mikor_ADV	14962
felhasználás_NOUN	14961
fejezet_NOUN	14960
biztosítás_NOUN	14959
javasolt_ADJ	14958
bér_NOUN	14957
akkori_ADJ	14956
tessék_INTJ	14955
Infláció_NOUN	14954
mag_NOUN	14953
országgyűlési_ADJ	14952
as_VERB	14951
kapott_SYM	14950
ide_ADV	14949
érdemi_ADJ	14948
ismét_ADV	14947
kétperces_hozzászólás_NOUN	14946
semmilyen_PRON	14945
összes_ADJ	14944
szórványos_taps_NOUN	14943
igazságügyi_ADJ	14942
változtat_SYM	14941
beteg_ADJ	14940
egyértelmű_ADJ	14939
lép_SYM	14938
közlekedési_ADJ	14937
ugyancsak_CONJ	14936
meghatározott_ADJ	14935
felelős_ADJ	14934
együttműködés_NOUN	14933
amíg_ADV	14932
megye_NOUN	14931
álló_ADJ	14930
hivatkozik_SYM	14929
reagál_SYM	14928
vállalat_NOUN	14927
alkalmaz_SYM	14926
jelentõs_ADJ	14925
lakás_NOUN	14924
kezdeményezés_NOUN	14923
kezdeményez_SYM	14922
mondhat_SYM	14921
emelés_NOUN	14920
úgy_érez_INTJ	14919
szolgálat_NOUN	14918
veszély_NOUN	14917
fordít_SYM	14916
míg_ADV	14915
00_NUM	14914
csatlakozás_NOUN	14913
megfogalmaz_SYM	14912
ebbõl_ADJ	14911
érdekes_ADJ	14910
errõl_ADJ	14909
hív_SYM	14908
ismert_ADJ	14907
án_NOUN	14906
bele_PRON	14905
megnéz_SYM	14904
õ_NOUN	14903
tiszta_ADJ	14902
kialakítás_NOUN	14901
összhang_NOUN	14900
számol_SYM	14899
2002_NUM	14898
megvalósítás_NOUN	14897
egyetlenegy_NUM	14896
nincsen_SYM	14895
miklós_ADJ	14894
valójában_ADV	14893
pillanat_NOUN	14892
közben_ADV	14891
bizottsági_ülés_NOUN	14890
született_SYM	14889
követ_SYM	14888
eleje_NOUN	14887
válság_NOUN	14886
nevezetesen_ADJ	14885
esély_NOUN	14884
ígéret_NOUN	14883
jutott_SYM	14882
kétperces_ADJ	14881
gazda_NOUN	14880
kedvezmény_NOUN	14879
társaság_NOUN	14878
kiemelt_ADJ	14877
60_NUM	14876
ismertet_SYM	14875
több_között_ADJ	14874
meghatároz_SYM	14873
ellenzéki_párt_ADJ	14872
szabadság_NOUN	14871
utóbbi_ADJ	14870
vonatkozóan_ADJ	14869
egyszerű_ADJ	14868
napirendi_pont_NOUN	14867
rendez_SYM	14866
tervezett_ADJ	14865
neki_PRON	14864
körülmény_NOUN	14863
közigazgatási_ADJ	14862
átalakítás_NOUN	14861
jelentkezett_SYM	14860
honvédelmi_ADJ	14859
nek_NOUN	14858
kormánypárti_padsor_NOUN	14857
ra_NOUN	14856
összesség_NOUN	14855
hatályos_ADJ	14854
épít_SYM	14853
tartani_SYM	14852
jelentkező_ADJ	14851
öröm_NOUN	14850
bármily_ADJ	14849
teljesít_SYM	14848
lajos_ADJ	14847
lenni_SYM	14846
soha_ADV	14845
megpróbál_SYM	14844
szövetkezet_NOUN	14843
károly_ADJ	14842
von_SYM	14841
nyilatkozat_NOUN	14840
nyom_NOUN	14839
felszólaló_ADJ	14838
gazdálkodás_NOUN	14837
érkezett_SYM	14836
kizárólag_ADV	14835
várható_ADJ	14834
különbözõ_ADJ	14833
többen_NUM	14832
törekvés_NOUN	14831
önálló_ADJ	14830
megfelel_SYM	14829
támogatott_ADJ	14828
Mezőgazdaság_PROPN	14827
azóta_ADV	14826
hatalom_NOUN	14825
nevez_SYM	14824
szövetség_NOUN	14823
óriási_ADJ	14822
kialakult_ADJ	14821
foglalkoztatás_NOUN	14820
kisebbség_NOUN	14819
sor_következik_SYM	14818
vidék_NOUN	14817
előadó_NOUN	14816
határidő_NOUN	14815
tervez_SYM	14814
fele_NOUN	14813
vállal_NOUN	14812
évi_költségvetés_NOUN	14811
ügyrendi_ADJ	14810
lényegében_NOUN	14809
ek_ADV	14808
biztosított_ADJ	14807
rendőrség_NOUN	14806
figyelem_vesz_NOUN	14805
előre_ADV	14804
fenntartás_NOUN	14803
re_NOUN	14802
hozott_ADJ	14801
pedagógus_NOUN	14800
megkap_SYM	14799
tehet_SYM	14798
képzés_NOUN	14797
kerülhet_SYM	14796
látni_SYM	14795
észrevétel_NOUN	14794
okoz_SYM	14793
képviselõ_ADJ	14792
helyez_SYM	14791
ti_PRON	14790
feltétlenül_ADV	14789
megvan_SYM	14788
függetlenül_ADJ	14787
gondolkodik_SYM	14786
kedves_ADJ	14785
tartozó_ADJ	14784
nő_NOUN	14783
nyújtott_be_INTJ	14782
bíró_NOUN	14781
meghallgat_SYM	14780
történelmi_ADJ	14779
ciklus_NOUN	14778
mintha_SCONJ	14777
Rendszerváltás_Magyarországon_PROPN	14776
együttes_ADJ	14775
működő_ADJ	14774
számunkra_PRON	14773
rt_NOUN	14772
elfogadható_ADJ	14771
köt_SYM	14770
Energia_NOUN	14769
bizottság_előadó_ADJ	14768
egyezmény_NOUN	14767
k_NOUN	14766
engedély_NOUN	14765
elutasít_SYM	14764
szakember_NOUN	14763
egyetértés_NOUN	14762
kérdéskör_NOUN	14761
bírósági_ADJ	14760
választási_ADJ	14759
részérõl_NOUN	14758
konszenzus_NOUN	14757
képvisel_SYM	14756
számomra_PRON	14755
sors_NOUN	14754
foglalt_ADJ	14753
egyetem_NOUN	14752
személyi_ADJ	14751
magatartás_NOUN	14750
gondolt_SYM	14749
jellegű_ADJ	14748
csomag_NOUN	14747
döntött_SYM	14746
oly_PRON	14745
kormánypárt_NOUN	14744
esemény_NOUN	14743
természetes_ADJ	14742
